file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0024_0117_824700_to_847200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0117_824700_to_847200.wav,དེ་ཁོ་ཚོ་ཧ་གོ་གོས་རེད། ཨ་རིའ་སྒོམ་རྒྱབ་བསྡད་བསྡད་ན། སེམས་མ་ཡོང་པའི་སྐབས་ལས་རྣམ་རྟོག་ཤ་ར་ར་ཤ་ཡོང་ཡོད་རེད། དེ་ལ་ཤིབ་ཀིན་ཁྲ་བ་ལོག་རྒྱུག་རྫོགས་། སེམས་དེ་ལ་རྣབ་རྟོག་ཆར་པ་དེ་འལ་ཡང་མ་ཚོང་ནས། རྣམ་རྟོག་གང་ཤར་དེ་ཤ་ར་ར་རང་བཙན་ག་ཤ་ཡོང་གོ་རེད། ཤ་ཤོང་བ་དེ་ལོ་གོད་གི་ཟ་བོང་རེད་དེ། ཤ་ཡོང་བ་དེ་ཕར་བདག་མེད་ལ་བཞག་བཞག་ན་དེ་ནས།  ,22.5,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0117_824700_to_847200.wav,དེ་ན་ཁོ་ཚོ་ཧ་གོ་དགོས་རེད། ཨ་འདྲེས་སྒོམ་རྒྱག་པར་བསྡད་བརྫད་ན། སེམས་མ་གཡོང་པའི་སྐབས་ནས་རྣམ་རྟོག་ཤར་རལ་ཤར་ཡོང་གི་ད་རེད། ཤེས་ཀྱུན་ྱལ་བར་ལོངས་སྤྱོད་རྫོགས་ཟེར། སེམས་བརྟན་ལས་རྣམ་རྟོག་ཤར་བ་དེ་ལ་ཡེང་མ་བྱོང་ནས་རྣམ་རྟོག་གང་ཤར་དེ། ཤར་རལརང་བཞིན་གྱིས་ཤར་ཡོང་གི་ད་རེད། ཤར་ཞུང་བ་དེ་ལོངས་སྐུའི་ས་བོན་རེད་དེ། ཤར་ཡོང་བ་དེ་ཕར་བདག་མེད་ལ་བཞག་བཞག་ནདེ།,དེ་ཁོ་ཚོ་ཧ་གོ་དགོས་རེད། ཨེ་འདེ་སྒོམ་རྒྱག་པར་བསྡད་བསརྫད་ན། སེམས་མ་གཡེང་པའི་སྐབས་ནས་རྣམ་རྟོག་ཤར་རལ་ཤར་ཡོང་གི་ཡོད་རེད། ཤིས་བཞནི་ཆལ་བ་ལོངས་སྤྱོད་རྫོགས་གསུང། སེམས་ྟེ་ལས་རྣམ་རྟོག་ཤར་བ་དེ་ལ་ཡིང་མ་ཚོང་ནས། རྣམ་རྟོག་གང་ཤར་དེ། ཤར་རལརང་བཞིན་གྱིས་ཤར་ཡོང་གི་ཡོད་རེད། ཤར་ཞོང་བ་དེ་ལོངས་སྐུའི་ས་བོན་རེད་དེ། ཤར་ཡོང་བ་དེ་ཕར་བདག་མེད་ལ་བཞག་བཞག་ན་དེ་ནས།,དེ་ཁོ་ཚོ་ཧ་གོ་གོ་རེད། ཨ་འདྲས་སྒོམ་བྱའ་བབསདི་ཟེར་ན། སེམས་མ་ཡིན་པའི་སྐབས་ནས། རྣམ་རྟོག་ཤ་ར་ར་བ་ཤར་ཡོང་གི་རེད། ེལ་ཤེས་ཀྱི་འཁཆལ་བ་ལོངས་སྤྱོད་རྫོགསར། སེམས་དེ་ལ་རྣབམ་རྟོག་ཤར་བ་དི་དུ་ཡིང་མ་སོང་ནས་ རྣམ་རྟོག་གང་ཤུར་དེ། ཁྱེ་རརམ་བྱིན་ཤར་ཡོང་གི་རེད། ཤར་བསང་བ་དེ་ལོངས་སྐུའི་ས་བོ་རེད་དེ། ཤར་ཡོང་བ་དེ་པ་བདག་མེད་ལ་བཞག་ཞག་ན་དེ་ནས།,དེ་ཁོ་ཚོ་ཧ་གོ་དགོས་རེད། ཨེ་རི་སྒོམ་བརྒྱབ་བསྡད་བསྡད་ན། སེམས་མ་ཡེང་པའི་སྐབས་ལས་རྣམ་རྟོག་ཤ་ར་ར་ཤར་ཡོང་གི་ཡོད་རེད། དེ་ལ་ཤད་ཀིས་འཆར་བ་ལོངས་སྤྱོད་རྫོགས་རྫོ། སེམས་དེ་ལ་རྣམ་རྟོག་ཤར་བ་དེ་ལ་ཡེང་མ་སོང་ནས། རྣམ་རྟོག་གང་ཤར་དེ་ཤ་ར་ར་རང་བཞིན་གིས་ཤར་ཡོང་གི་ཡོད་རེད། ཤར་བྱུང་བ་དེ་ལོངས་སྐུ་གི་ས་བོན་རེད་དེ། ཤར་ཡོང་བ་དེ་ཕར་བདག་མེད་ལ་བཞག་བཞག་ན་དེ་ནས།  ,0.15501519756838905,0.2127659574468085,0.1884498480243161,0.13069908814589665,331,"(330.0, 340.0]"
STT_GR_0024_0098_644200_to_654300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0098_644200_to_654300.wav,སྤྱེར་ན་དི་སྔགས་སདེ་ནས་ཚེམ་མ་ཡིན་ན། སྔགས་ཀི་འཁོར་ལོ་ད་ལྟ་ང་ཚོ་སེམས་རྣམ་རྟོག་མང་པོ་བརྒྱབ་བར། སྔག་གི་འཁོར་ལོ་དེ་སྒོམ་ལྟར་ན་སེམས་ཉིད་ཁོང་ཡོད་མ་རེད། ང་འཁོར་སྒོམ་དེ།  ,10.1,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0098_644200_to_654300.wav,སྤྱིར་ན་འདི་་སྔགས་བཟླས་ནས་སེམས་མ་གཡེང་ན། སྔགས་ཀྱི་འཁོར་ལོ་ད་ལྟ་ང་ཚོའི་སེམས་རྣམ་རྟོག་མང་པོ་སྐྱེ་ཡོང་རེད་བ། སྔགས་ཀྱི་འཁོར་ལོ་དེ་སྒོམ་ཐུབ་ན་སེམས་ཉི་ཡེར་ཁང་ཡོད་མ་རེད། སྔགས་འཁོར་སྒོམ་དེ།,སྤྱིར་ན་འདི་སྔགས་བཟླས་ནས་སེམས་མ་གཡེང་ན། སྔགས་ཀྱི་འཁོར་ལོ་ད་ལྟ་ང་ཚོའི་སེམས་རྣམ་རྟོག་མང་པོ་སྐྱེ་ཡོང་རེད་བ། སྔགས་ཀྱི་འཁོར་ལོ་དེ་སྒོམ་ཐུབ་ན་སེམས་ཉིད་གཡེར་ཁུངས་ཡོད་མ་རེད། སྔགས་འཁོར་སྒོམ་དེ།,སྤྱིར་ན་དས། ང་དེ་ལས་སེམས་པ་ཡིན་ན། ལངའི་འཁོར་ལོ་ད་ལྟ་ང་ཚོི་སེམས་རྣམ་རྟོག་མང་པོ་བརསྒྱུ་བད་རེད། ངག་ཡིས་འཁོར་ལོ་དེ་བསྒོམ་བཙམ་བ་སེམས་ཡིན་ཁོང་ཡོད་མ་རེད། ང་ཁོར་སྒོམ་འདུས།,སྤྱིར་ན་འདི་སྔགས་དེ་ནས་སེམས་མ་ཡེང་ན། སྔགས་ཀི་འཁོར་ལོ་ད་ལྟ་ང་ཚོ་སེམས་རྣམ་རྟོག་མང་པོ་རྒྱུ་ཡོད་རེད་བ། སྔགས་ཀི་འཁོར་ལོ་དེ་བསྒོམ་བསྡད་ན་སེམས་ཉོབ་ཁོམས་ཡོད་མ་རེད། སྔགས་འཁོར་སྒོམ་དེས།  ,0.18857142857142858,0.25142857142857145,0.16,0.16,177,"(170.0, 180.0]"
STT_GR_0024_0165_1069400_to_1081800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0165_1069400_to_1081800.wav,ཨོ་ནང་གི་ས་རྒྱས་འདི་རེད་སྒྲི་གཞི་དེ། བླ་མ་དེ་རེད། སས་རྒྱས་འདི་རེད་དེ་རང་ལ་དེ་པར་བྱིས། ཕྱི་ཡོད་ན་ག་རེ་ཟ། དཔེ་ཡག་རེད་དེ་འདྲས་སེམས་སྐྱེན་འགྲོ་ཁག་རེད་འབྲུག་སོ་སོས་རྫོག་བརྒྱས་ན་ ས་རྒྱས་ཕེབས་ཁི་ཡོད་རེད།  ,12.4,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0165_1069400_to_1081800.wav,ཨོ་ནང་གི་སངས་རྒྱས་འདི་རེད་ཟེར། དྲན་ཤེས་དེ། བླ་མ་འདི་རེད། སངས་རྒྱས་འདི་རེད་ཟེར་དད་པ་སྐྱེ། ཕྱི་ཡིན་ན་ཁར་ཙང་དཔེ་བཞག་དེ་ནས་སེམས་ཅན་འགྲོ་བ་རིགས་དྲུག་སོ་སོའི་གཟུགས་བྱས་སངས་རྒྱས་དངོས་སུ་ཕེབས་ཀྱི་ཡོད་རེད།,ཨོ་ནང་གི་སངས་རྒྱས་འདི་རེད་ཟེར། དྲན་ཤེས་དེ། བླ་མ་འདི་རེད། སངས་རྒྱས་འདི་རེད་ཟེར་དད་པ་སྐྱེ། ཕྱི་ཡིན་ན་ཁར་ཙང་དཔེ་བཞག་དེ་ནས་སེམས་ཅན་འགྲོ་བ་རིགས་དྲུག་སོ་སོའི་གཟུགས་བྱས་སངས་རྒྱས་དངོས་སུ་ཕེབས་ཀྱི་ཡོད་རེད།,ཨོ་ནང་གི་སངས་རྒྱས་འདི་རེད་དྲན་ཤེས་དེ། བླ་མ་འདི་རེད། སངས་རྒྱས་འདི་རེད་རང་ལ་དད་པ་བྱེ། ཁྱེ་ཡིན་ན་ཁ་རེ་སང་དཔེ་བཞག་ནས་ དེ་ནས་སེམས་ཅན་འགྲོ་བ་རིགས་དྲུག་སོ་སོའི་གཟུགས་བྱས་ན་སངས་རྒྱས་དངོས་སུ་ཕེབས་ཀྱི་ཡོད་རེད།,ཨོ། ནང་གི་སངས་རྒྱས་འདི་རེད། དྲན་ཤེས་དེ། བླ་མ་དེ་རེད། སངས་རྒྱས་འདི་རེད། རང་ལ་དད་པ་སྐྱེས། ཕྱི་ཡིན་ན་ཁ་སང་དཔེ་བཞག་ལེ་དེ་འདྲའི་སེམས་ཅན་འགྲོ་བ་རིགས་དྲུག་སོ་སོའི་གཟུགས་བྱེད་ན་སངས་རྒྱས་དངོས་སུ་ཕེབས་ཀི་ཡོད་རེད།  ,0.3316831683168317,0.13366336633663367,0.1485148514851485,0.1485148514851485,204,"(200.0, 210.0]"
STT_GR_0024_0026_237700_to_239700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0026_237700_to_239700.wav,ཕིན་པ་དང་བསྡད་པར་རྒྱུ།  ,2.0,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0026_237700_to_239700.wav,ཕན་པ་དང་བདེ་བའི་རྒྱུ།,ཕན་པ་དང་བདེ་བའི་རྒྱུ།,གཅིག་ཕན་པ་དང་འདུ་བའི་རྒྱུ།,ཕན་པ་དང་བདེ་བའི་རྒྱུ།  ,0.3333333333333333,0.3333333333333333,0.0,0.0,23,"(20.0, 30.0]"
STT_GR_0024_0065_459600_to_464200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0065_459600_to_464200.wav,ལམ་སང་ཨོ། བདེན་པར་མ་འགྲབ་པ་ལ། ངས་བདེན་པར་སདེན་འཛིན་གི་ཡོང་། ལམ་སང་ཧ་གོ་གི་ཡོད་རེད།  ,4.6,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0065_459600_to_464200.wav,ལམ་སང་ཨོ། བདེན་པར་མ་འགྲུབ་པ་ལ། ངས་བདེན་པར་འཛིན་ཟེར་གྱི་ཡོད་བ། ལམ་སང་ཧ་གོ་གི་ཡོད་རེད།,ལམ་སང་ཨོ། བདེན་པར་མ་འགྲུབ་པ་ལ། ངས་བདེན་པར་འཛིན་ཟེར་གྱི་ཡོད་བ། ལམ་སང་ཧ་གོ་གི་ཡོད་རེད།,ལམ་སང་ཨོ། ལྡན་པར་མ་སྒྲུབ་པ་ལ་ངས་ལྡན་པར་དི་འཛིན་གི་ཡོད་བ་ལབ་སང་ཧ་གོ་གི་ཡོད་རེད།,ལམ་སང་ཨོ། བདེན་པར་མ་གྲུབ་པ་ལ། ངས་བདེན་པར་འདི་འཛིན་གི་ཡོད། ལམ་སང་ཧ་གོ་གི་ཡོད་རེད།  ,0.0875,0.1875,0.125,0.125,82,"(80.0, 90.0]"
STT_GR_0024_0189_1190960_to_1192560,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0189_1190960_to_1192560.wav,གང་གསུང་ལ་ཉེད་དགོས་ཡོད་རེད་དེ་རེད།  ,1.6,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0189_1190960_to_1192560.wav,གང་ཕྲོ་ན་མཉེན་དགོས་ཡོད་ན་དེ་ནས།,གང་བྱོད་ན་མཉེན་དགོི་ཡོད་ན་དེ་ནས།,གང་གསུམས་ལ་མཉེན་དགོིས་ཡོད་རེསད་དེ་ནས།,གང་གསུང་ལ་མཉེས་པོ་ཡོད་རེད་རྫས་ལེ།  ,0.30303030303030304,0.3939393939393939,0.5151515151515151,0.5151515151515151,35,"(30.0, 40.0]"
STT_GR_0024_0202_1284500_to_1288200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0202_1284500_to_1288200.wav,སེམས་དེ། སགོབ་རྒྱོབ། དེ་འདྲའི་ཀློག་རེད། དེ་རིང་དེ་ཚད།  ,3.7,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0202_1284500_to_1288200.wav,སེམས་དེ། སྒོབ་རྒྱབ། དེ་འདྲའ་ཀློག་ན་དེ་ནས་དེའི་ཚད།,སེམས་དེ། སྒོབ་རྒྱབ། དེ་འདྲའི་ཀློག་ན་དེ་ནས་དེའི་ཚད།,སེམས་དེ། སྒོམ་རྒྱོབ་དེ་འདྲའི་བློག་ལ། དེ་ནས་དེ་ཚད།,སེམས་དེ། སྒོམ་རྒྱབ་དེ་འདྲའི་ཀློག་རེད། དེ་རེས་དུས་ཚོད་  ,0.20754716981132076,0.20754716981132076,0.3018867924528302,0.2830188679245283,55,"(50.0, 60.0]"
STT_GR_0024_0192_1197680_to_1199504,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0192_1197680_to_1199504.wav,ཆུ་དང་མཐུན་པའི་སེམས་འདི་ཉོན་མོངས་པ་མེད་པ།  ,1.824,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0192_1197680_to_1199504.wav,ཆོས་དང་མཐུན་པའི་སེམས་ན་ཉོན་མོངས་པ་མེད་པ།,ཆོས་དང་མཐུན་པའི་སེམས་ན་ཉོན་མོངས་པ་མེད་པ།,ཆོས་དང་མཐུན་པའི་སེམས་དི་ཉོང་འོངས་པའི་མེད་པ།,ཆོས་དང་མཐུན་པའི་སེམས་ནི་ཉོན་མོངས་པ་མེད་པ།  ,0.0975609756097561,0.12195121951219512,0.024390243902439025,0.024390243902439025,43,"(40.0, 50.0]"
STT_GR_0024_0075_518584_to_521560,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0075_518584_to_521560.wav,སྤྱིན་རེས་གཟན་དང་འོས་པག་མེ་དང་ཀུ་རོ་རིན་པོ་ཆ་རྒྱུ་ངན་པ་གསུམ།  ,2.976,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0075_518584_to_521560.wav,ྱེན་རག་ྱན་པ་ཡོད་པ་མེད་དང་། གོ་ལུ་རིན་པོ་ཆུ་ཞིས་ཡིན་པ་སོང།,དེ་རེས་བྱེན་པས་འོད་པ་མེད་དང་། གུ་རུ་རིན་པོ་ཆེ་ཞིས་ཡིན་པ་གསུམས།,ཆེན་རས་ཀྱེག་ལྱ་མོུད་པ་མེད་དང་ ཁོ་རུ་རིན་པོ་ཆ་ཞི་ཉམས་པ་སོང་།,སྤྱན་རས་གཟིགས་དང་། འོད་དཔག་མེ་དང་། གུ་རུ་རིན་པོ་ཆེ་གི་བསྙེན་པ་གསུམ།  ,0.31343283582089554,0.43283582089552236,0.43283582089552236,0.3582089552238806,69,"(60.0, 70.0]"
STT_GR_0024_0033_275700_to_284100,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0024_0033_275700_to_284100.wav,རང་གིས་རག་དེ་རེད། ཨོ་དེ་ཨེ་ནས་མི་འདུག ད་ར་དཔེ་སེམས་གཙང་མ་རེད་དེ། འཛིན་པ་ད་ྐོ་ཡིན་པ་རེད་བསམ་ྱས་གློ་ཡ་དེ་བ་དེ་ཡིནན། དེ་དུས་དག་ག་ཡོད་རེད་བ།  ,8.4,STT_GR_0024,70-80__long__Q&A,70-80,long,Q&A,./downloads/STT_GR_0024_0033_275700_to_284100.wav,རང་གིས་རང་ལ་བལྟས་ནས། ཨོ་དེས་བསྣན་མི་འདུག ད་ང་དཔེ་སེམས་གཙང་མ་རེད་ཟེར། འཛིན་པ་འདི་ཁོ་ངན་པ་རེད་བསམ་བཞིན། བློ་འཛིན་པ་འདི་མེད་ན། དེ་དུས་དག་གི་ཡོད་རེད་བ།,རང་གིས་རང་ལ་བལྟས་ནས། ཨོ་དེས་བསྣན་མི་འདུག ད་ང་དཔེ་སེམས་གཙང་མ་རེད་ཟེར། འཛིན་པ་འདི་ཁོ་ངན་པ་རེད་བསམ་བཞིན། བློ་འཛིན་པ་འདི་མེད་ན། དེ་དུས་དག་གི་ཡོད་རེད་བ།,རང་གི་རང་སྟེ་ལངད། ཨོ་དེ་གནས་མི་འདུག ད་དཔེ་སེམས་གཙང་མ་རེད་ཟེར། འཛིན་པ་དེ་ཁོང་ངན་པ་རེད་བསམ་ནས་ེ་བློ་འི་འཛིན་པ་དེ་དཡོད་ན། དེ་དུས་དག་གི་ཡོད་རེད་བ།,རང་གིས་རང་དེ་ལ། ཨོ་དེ་ཨེ་ནས་མི་འདུག་རྫས། ད་ང་དཔེ་སེམས་གཙང་མ་རེད་རྫས། འཛིན་པ་དེ་ཁོ་ངན་པ་རེད་བསམ་བྱས་ནས་བློ་འཛིན་པ་དེ་མེད་ན། དེ་དུས་དག་གི་ཡོད་རེད་བ།  ,0.2191780821917808,0.19863013698630136,0.2054794520547945,0.2054794520547945,148,"(140.0, 150.0]"
