file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0032_0004_19067_to_24988,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0004_19067_to_24988.wav,རུན་པོ་དེ་གས་ན་ཡ་བ་སྐུར་དེ་ལ་གསུམ་དེ་ཁོང་ཁྲོ་དངོས་ྱི་རྒྱེས་ཚོག་དང་པོ་རེད། ཏིང་ལ་གྲོ་འཁོར་ལེགས་པར་ ,5.921,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0004_19067_to_24988.wav,པུ་སྟེང་ས་ལང་ཡར་སཀུན་ཟླ་ལ་གསམའདེ་ཁོན་འགྲོ་ལྔའ་བཞི་རྗེས་ཚོ་དང་པོ་རེ། སྟེ་ལ་འགྲོ་འཁར་ལེག་པར།,པོ་ྟེ་བས་དི་ཡར་བ་ཀུ་་འདི་ལ་སམ་འདི་སྔོན་འགྲོ་ལྔ་བཞི་རྗེས་དོ་དང་པོ་རེ། ྟེ་ལ་འགྲོ་་ལེག་པར,ཨིན་པུ་ཏེ་ཤས་ན། ཡོང་བ་ཁོ་ན་འདི་ལ་གསངས། འདི། ཁོན་འགྲོའི་ལངོས་བཡིལ་རྱེད་ཚོ་དང་པོ་རེད། དེནི་ལང་འཁྲོ་འགོརུ་ལུག་པར།,དབང་པོ་གསལ་མཁན་དེ་ཡིས་དབང་སྐུར་དེ་ལ་གསང་རྫས་མཁའ་འགྲོ་མུ་བཞི་ཞེས་སོགས་དང་པོ་རེ་བརྟེན་ལ་སྒྲོ་སྐུར་ལེགས་པར་,0.4519230769230769,0.5961538461538461,0.4807692307692308,0.46153846153846156,104,"(100.0, 110.0]"
STT_GR_0032_0024_110928_to_112783,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0024_110928_to_112783.wav,བདག་གཞིན་སངས་རྒྱས་དཀུན་བྱ་ཐུགས་རང་བཞིན།  ,1.855,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0024_110928_to_112783.wav,བདག་ཉིན་སངས་རྒྱས་ཀོམ་གྱི་ཐུགས་ཡང་ཉིན་,བདག་ཉིན་སངས་རྒྱས་ཀོན་གྱི་ཐུགས་ཡང་བཉིན་,བདག་ཉིད་སངས་རྒྱས་དཀོན་གྱལ་ཐུགས་ཡོང་གཉིན།,བདག་གཞན་སངས་རྒྱས་མགོན་སྐྱབས་ཐུགས་རང་བཞིན།  ,0.1951219512195122,0.3170731707317073,0.3170731707317073,0.2682926829268293,43,"(40.0, 50.0]"
STT_GR_0032_0013_58300_to_60572,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0013_58300_to_60572.wav,མགྱོག་པོ་དང་ྱི་ད་ཞ་རང་སཀུ་ཤ་འདུག་ག་ཡག་བ་ཤོགད།  ,2.272,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0013_58300_to_60572.wav,གཉིལ་ྒོ་དང་གཞིད་དང་ཡི་བརུ་བཀའི་ཡ་དུག་བ་གཡ་ྒོག་ཡུ་ད,གཅིག་པ་དང་བཞིད་དང་ཡི་རུ་ཀྱི་ཡི་དུགས་ཡ་གག་ཡག་ད།,སྐྱག་པ་དང་ཉིད་དམ་ཡོད་ལམས་ཁྱི་ི་འདུག་གསལ། དགོས་བར་ཞོག་པ་ི་དང་ལ།,བགྱིས་པ་དང་། །རྗེས་སུ་ཡི་རང་སྐུལ་ཞིང་གསོལ་བ་ཡི། །དགེ་བ་ཅུང་ཟད་བདག་གིས་,0.6428571428571429,0.6857142857142857,0.6857142857142857,0.6428571428571429,70,"(60.0, 70.0]"
STT_GR_0032_0007_32635_to_33436,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0007_32635_to_33436.wav,ཀྱ།  ,0.801,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0007_32635_to_33436.wav,ྱ།,བཅ།,ྱ་།,ཀྱང་།  ,0.4,0.4,0.6,0.8,7,"(0.0, 10.0]"
STT_GR_0032_0022_98608_to_103247,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0022_98608_to_103247.wav,ན་ཚངས་རྒྱས་ཐམ་རྒྱད་འདུན་པ་གསུང།  ,4.639,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0022_98608_to_103247.wav,ཨུ་ནསང་ྱཐམས་ྒྱིསའདུས་པའི་གསའོ།,ཨུམ་ན་ཚང་མདི་ཐམས། གྱི་འདུས་པའི་གས་འོང།,ཨུན་སངས་རྒྱས་།  ཐོབས་རྒྱི་འདུན་པི་སོང་།,ཨ། སངས་རྒྱས་ཐམས་ཅད་སྡིག་པ་གསུངས་,0.4375,0.65625,0.65625,0.84375,32,"(30.0, 40.0]"
STT_GR_0032_0017_70800_to_71984,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0017_70800_to_71984.wav,ཨོདབང་གི་དུང་དུ།  ,1.184,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0017_70800_to_71984.wav,འོ་དབང་ྒི་དོན་དུ་,འོ་དབང་གི་དོན་དུ་,ཨོ་དབང་གི་ཡང་དོན་དི།,འོ་དབང་གི་དོན་དུ་  ,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.0,19,"(10.0, 20.0]"
STT_GR_0032_0005_25596_to_31868,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0005_25596_to_31868.wav,ཨཨ་དུན་ལ་གྲོང་འཁོར་ལས་ ,6.272,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0005_25596_to_31868.wav,ཨསྟེང་ལ་འགྲོ།འཁོརལས,ཨུ་ལསྟེང་ལ་འགྲོ།འཁོར་ལས,ཨུ་ང། ྟེ་ིན་བླ་ འགྲུལ་འཁོར་ལས།,ཨུ་ཨ། རྟེན་ལ་སྒྲོ་སྐུར་འདེབས།,0.6206896551724138,0.6206896551724138,0.6551724137931034,0.5517241379310345,29,"(20.0, 30.0]"
STT_GR_0032_0003_15100_to_18235,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0003_15100_to_18235.wav,ན་མ་བང་སྐོར་ར་དང་བ་སྒོ་ར་ཅོག་ྱ་རེ་ད་ན།  ,3.135,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0003_15100_to_18235.wav,ནའང་ཁོར་་ཏང་བང་ཁོར་ལེད་གྲོག་,ན་འོྃཨོྃང་གྷོ་་ཏང་བོྃང་གྱིར་ྱོད་མཏོག་བྱུབ་བརྫས་ན,ང་འོང་མགོ་རེད་དང་དགོ་རེ།་ཡིད་ྤྱོག་བྱི་ར་ྡེས་ན།,ནང་དབང་སྐུལ་ནང་དབང་སྐུལ་རྡོ་རྗེ་སེམས་དཔའི་,0.6190476190476191,0.8333333333333334,0.6428571428571429,0.8333333333333334,42,"(40.0, 50.0]"
STT_GR_0032_0020_87344_to_91696,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0020_87344_to_91696.wav,ཨུམ། ང་འདོན་པའི་ཁོ། ནང་དོང་ལྷ་ྐོའ་སྐྱིལ་འཁོར་གཉིས་ྲོ་གཟིག།  ,4.352,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0020_87344_to_91696.wav,ང་འཏོན་པ་ཀོསྣ་རྡོག་ལྷ་ཀུ་ཀྱེན་མཁོག་མྱིས་ྲན་སམས།,ྔ་ཏོ་པ་ཀོ་སྣ་དོག་ལྷ་དགུ་བྱེ་ཁོག་གཉིས་ྲོ་ཟེར།,ཨང་འདི་པལ།ཀུན།  སྣ་རྟོངན་ལྷ་དགུས་ཀྱིང་འགོ་གཉིས་འདྲུས་ཚིད།,ཨུམ་ཨ། འདུས་པའི་སྐུ། སྣང་སྟོང་ལྷ་སྐུའི་དཀྱིལ་འཁོར་གཉིས་རེ་གཟིགས།,0.328125,0.53125,0.578125,0.578125,64,"(60.0, 70.0]"
STT_GR_0032_0014_60923_to_64956,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0032_0014_60923_to_64956.wav,ཐམས་ཤད་རྫོག་པོ་ཐམས་ཀྱི་ཚོན་དངོས་པོ་ཞིག། ཡིན་ལག་སྟུན་པ།  ,4.033,STT_GR_0032,70-80__short__Teaching,70-80,short,Teaching,./downloads/STT_GR_0032_0014_60923_to_64956.wav,ཐམས་ཅད་རྫོགས་པའི་ཕྱིར་བསྔོའོ། ཞེས་ཡན་ལག་བདུན་པ,ཐམས་ཅད་རྫོགས་པའི་ཕྱིར་བསྔོའོ། ཞེས་ཡན་ལག་བདུན་པ,ཐམས་ཅད་རྟོགས་པའ་ཚི་ཅྱད། བཟི། ངོ་བོ་ཞུས། ཡི་ལག་སདུན་པ།,ཐམས་ཅད་རྫོགས་པའི་བྱང་ཆུབ་ཕྱིར་བསྔོའོ་ཞེས་ཡན་ལག་བདུན་པ་,0.5185185185185185,0.4444444444444444,0.2037037037037037,0.2037037037037037,54,"(50.0, 60.0]"
