file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0017_0093_467811_to_469347,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0093_467811_to_469347.wav,ད་ག་རེ་ཟེར་དགོས་རེ། ཆོས་བཤད་མོ་ཐམས་ཅད་ཡ།  ,1.536,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0093_467811_to_469347.wav,ད་ང་ཚོ་ཆོས་བཤད་པའ་ཐམས་ཅད་ཡ།,ད་ང་ཚོ་ཆོས་བཤད་པོ་ཐམས་ཅད་ཡ།,ད་ང་ཚོ་ཆོས་བཤས་པ་ཐམས་ཅད་ཡ།,ད་ང་ཚོས་ཆོས་བཤད་པའི་དམ་བཅའ་,0.8518518518518519,0.37037037037037035,0.2962962962962963,0.3333333333333333,27,"(20.0, 30.0]"
STT_GR_0017_0086_397700_to_416700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0086_397700_to_416700.wav,དེ་ཐམས་ཅད་དེ་ད་ཐག་རིང་པོ་རེད་གསུངས། དེ་འདྲའི་གསུང་གི་ཡོད་རེད་དེ། གྲུབ་མཐག་སྦྱིན་བདག་ཐམས་ཅད་སྐྱུང་རེད་ཁྱོན་ནས་རྟ་གྱིག་ཡོད་མ་རེད། ལས་ཀྱི་དབང་གི་སྐྱེ་བ་སྔ་མ་རང་རང་ཁྱུས་ལོ་གང་གི་འབྲེསལ་གོ་རེད། ཚང་མ་ཡག་པོ་རེད་དེ། དགེ་བ་རྒྱི་སེ་ཡེ་རང་། སོ་སོ་མཚམས་ལ་དགལ་བ་དང་བྡེ་བ་ཐོབ་ན། དེ་ཐམས་ཅད་། རྒྱི་སུ་ཡ་རང་གི་སྐབས་ནས། སེམས་ཅན་ཐམས་ཅད་ཀྱི་དགའ་བ་དང་། བྡེ་བ་བསོད་ལམ་ལ་རྒྱི་ཚེ་བཡང་ན།  ,19.0,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0086_397700_to_416700.wav,དེ་ཐམས་ཅད་དེ་དང་ཐག་རིང་པོ་རེད་གསུངས། དེ་འདྲའི་གསུང་གི་ཡོད་རེད་དེ། གྲུབ་མཐའ་གཞན་དག་ཐམས་ཅད་སྐྱོན་རེད།་ཁྱོན་ནས་ལྟ་རྒྱུ་ཡོད་མ་རེད། ལས་ཀྱི་དབང་གིས་སྐྱེ་བ་སྔ་མ་རང་རང་ཆོས་ལུགས་གང་གི་འབྲེལ་ཡོད་རེད། ཚང་མ་ཡག་པོ་རེད་དེ། དགེ་བ་ལ་རྗེས་སུ་ཡི་རང་། སོ་སོ་བསམས་ལ་དགའ་བ་དང་ བདེ་བ་ཐོབ་ན། དེ་ཐམས་ཅད། རྗེས་སུ་ཡི་རང་གི་སྐབས་ནས། སེམས་ཅན་ཐམས་ཅད་ཀྱི་དགའ་བ་དང་། བདེ་བ་བསོད་ནམས་ལ་རྗེས་སུ་ཡི་རང་བས།,དེ་ཐམས་ཅད་དེ་དང་ཐག་རིང་པོ་རེད་གསུངས། དེ་འདྲའི་གསུང་གི་ཡོད་རེད་དེ། གྲུབ་མཐའ་གཞན་དག་ཐམས་ཅད་སྐྱོན་རེད་ཁྱོན་ནས་ལྟ་རྒྱུ་ཡོད་མ་རེད། ལས་ཀྱི་དབང་གིས་སྐྱེ་བ་སྔ་མ་རང་རང་ཆོས་ལུགས་གང་གི་འབྲེལ་གོ་རེད། ཚང་མ་ཡག་པོ་རེད་དེ། དགེ་བ་ལ་རྗེས་སུ་ཡི་རང་། སོ་སོ་བསམས་ལ་དགའ་བ་དང་བདེ་བ་ཐོབ་ན། དེ་ཐམས་ཅད། རྗེས་སུ་ཡི་རང་གི་སྐབས་ནས། སེམས་ཅན་ཐམས་ཅད་ཀྱི་དགའ་བ་དང་། བདེ་བ་བསོད་ནམས་ལ་རྗེས་སུ་ཡི་རང་ནས།,དེ་ཐམས་ཅད་ཏོག་ཙི་ཐག་རིང་པོ་རེད་བཟུངས། དེ་ནས་གསུང་གི་ཡོད་རེད་དེ། གྲུབ་མཐའ་གཞན་དག་ཐམས་ཅད་ལ་སྐྱོན་རས་ཁྱོན་ནས་བརྟ་རྒྱུ་ཡོད་མ་རེད། ལས་རཀྱི་བང་གི་སྐྱེ་བ་སྣ་མ་རང་རང་ཆོས་ལུ་གང་གི་འདྲེས་ོ། ཚང་མ་ཡག་པོ་རེདར། དགེ་བ་རྒྱེས་སུ་ཡི་འང་། སོ་སོའི་སམ་ལ་དགེའ་བ་དང་བདེ་བ་ཐོབ་ན། དེ་ཐམས་ཅད་ལ་རྗེས་སུ་ཡིལ་དམ་གའི་སྐབས་ནས། སེམས་ཅན་ཐམས་ཅད་ཀྱི་དགའ་བ་དང་བདེ་བ་བསོད་ནམས་ལ་རྗེས་སི་ཡང་ན,དེ་ཐམས་ཅད་དེ་དང་ཐག་རིང་པོ་རེད་གསུངས། དེ་འདྲའི་གསུང་གི་ཡོད་རེད་དེ། གྲུབ་མཐའ་གཞན་དག་ཐམས་ཅད་སྐྱོན་ཁྱོན་ནས་ལྟ་རྒྱུ་ཡོད་མ་རེད། ལས་ཀྱི་དབང་གིས་སྐྱེ་བ་སྔ་མ་རང་རང་ཆོས་ལུགས་གང་གི་འབྲེལ་བ་ཚང་མ་ཡག་པོ་རེད་རྫས། དགེ་བ་རྗེས་སུ་ཡི་རང་། སོ་སོ་སེམས་ལ་དགའ་བ་དང་བདེ་བ་ཐོབ་ན། དེ་ཐམས་ཅད་རྗེས་སུ་ཡི་རང་གི་སྐབས་ནས། སེམས་ཅན་ཐམས་ཅད་ཀྱི་དགའ་བ་དང་བདེ་བ་བསོད་ནམས་ལ་རྗེས་སུ་ཡི་རང་ ,0.18857142857142858,0.14857142857142858,0.08,0.07142857142857142,351,"(350.0, 360.0]"
STT_GR_0017_0118_573408_to_574816,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0118_573408_to_574816.wav,རྒྱལ་པོ་ལསི་ལྷག་པ་སུང་ལམ་དེ།  ,1.408,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0118_573408_to_574816.wav,རྒྱལ་པོ་ལས་ལྷག་པའི་བསོད་ནམས་དེ།,རྒྱལ་པོ་ལས་ལྷག་པའི་བསོད་ནམས་དེ།,རྒྱལ་པོ་ལས་ལྷག་པའི་བསུང་ནམས་དེ།,རྒྱལ་པོ་ལས་ལྷག་པའི་བསོད་ནམས་དེ།  ,0.25806451612903225,0.06451612903225806,0.0,0.0,33,"(30.0, 40.0]"
STT_GR_0017_0123_582624_to_584672,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0123_582624_to_584672.wav,ཁས་བ་གི་དགེ་བ་སླབ་པོ་བྱས་ཡིན་ན་ར་འདྲ།  ,2.048,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0123_582624_to_584672.wav,ཆེ་བའི་དགེ་བ་གླག་པོ་བྱེ་ཡིན་ན་ཡང་འགྲོ,ཆེ་བའི་དགེ་བ་གླག་པོ་བྱེཡིན་ན་རང་འགྲོ།,ཁྱེ་བའི་དགེ་བ་ལླག་པོ་བྱེ་ནང་སྒྲ།,ཆེ་བ་གི་དགེ་བ་རླབས་པོ་ཆེ་ཡིན་ལེ་རེད་གདའ།,0.325,0.525,0.4,0.375,40,"(30.0, 40.0]"
STT_GR_0017_0109_550100_to_554900,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0109_550100_to_554900.wav,མོན་ལམ་ལྟར་ན་། ཆོས་ཀྱི་རྒྱལ་པོ་བསོད་ནམས་མཁེན་པོ། འདི་བྟབ།  ,4.8,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0109_550100_to_554900.wav,སྨོན་ལམ་བཏབ་ནས། ཨོ། ཆོས་ཀྱི་རྒྱལ་པོ་ལ་བསོད་ནམས་ཆེན་པོ། འདི་ལྟ་བུ།,སྨོན་ལམ་བཏབ་ནས། ཨོ། ཆོས་ཀྱི་རྒྱལ་པོ་ལ་བསོད་ནམས་ཆེན་པོ། འདི་ལྟ་བུ།,སྨོན་ལམ་ལྟར་ན་འོ། ཆོས་ཀྱི་རྒྱ་པོ་བསོད་ནམས་ཆེན་པོ་བདེ་ལྟ་བུ།,སྨོན་ལམ་བཏབ་ན། འོ་ཆོས་ཀྱི་རྒྱལ་པོ་བསོད་ནམས་ཆེན་པོ་འདི་ལྟ་བུ།,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.13333333333333333,60,"(50.0, 60.0]"
STT_GR_0017_0131_602079_to_602816,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0131_602079_to_602816.wav,ཨེ་ནས་རང་གི་དེ།  ,0.737,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0131_602079_to_602816.wav,ཨེ་ནས་རང་གིས་དན།,ཨེ་ནས་རང་གི་དེ།,ཨེ་ནས་རང་གི་དེ།,ཨེ་ནས་རང་གི་དེ།  ,0.0,0.0,0.13333333333333333,0.0,17,"(10.0, 20.0]"
STT_GR_0017_0085_374200_to_396000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0085_374200_to_396000.wav,དེ་དམ་པ་ལི་ཁྱོས་རང་ག་རྣམ་པ་སྣ་ཐོག་ཐམས་ཅད་ཡ། མ་རཏོགས་ལོག་རྟོག་ཚོགས་ྟོག་རེད་མ་གཏོགས་སུ་བྱད་པའི། ཐམས་ཅད་གྲོན་མཐག་དེ་ཡོང་རུ་བྱུང་ད། འྱུང་མཐར་ནང་པ་སངས་རྒྱས་པའི་གོང་དུ་ཆུས་ནས་མཐའ་ཐོབ། ཨོ་ལེ་ལམ། ལམ་ཁ་ཐོབ་ཀི་ཡོད་རེད། ཁོ་ང་ཚོས། དེ་འདྲའ་ལྡོག་ྱུས་དེ་དེ་གྲོན་མཐག་མེད་པ། དམར་པོའི་ལྟ་བ། ཨོ། ལྷ་མེད་ཆུས་མེད་ཚེས་ལྔ་སུ་མེ། ལས་རྒྱུ་འབྲས་མེད་པ།  ,21.8,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0085_374200_to_396000.wav,དེ་འཛམ་བུ་གླིང་ཆོས་ལུགས་རྣམ་པ་སྣ་ཚོགས་ཐམས་ཅད་ཡང་། མ་རྟོག་ལོག་རྟོག་ཕྱོགས་གཏོགས་རེད་མ་གཏོགས་གཅིག་དཔེ་ཐམས་ཅད་གྲུབ་མཐའ་ཞིག་ཡོང་ནས་ྱུང་མཐར་ནང་པ་སངས་རྒྱས་པ་ཁོང་དུ་ཆུད་ནས། ལྟ་གྲུབ། ཨོ་ལེ་ལམ།  ལམ་ཁ་ཐོབ་ཀྱི་ཡོད་རེད། ཁོང་ཚོས། དེ་འདྲའ་སྡུག་ཤོས་དེ་དེ་གྲུབ་མཐའ་མེད་བ། དམར་པོའི་ལྟ་བ། ཨོ། ལྷ་མེད་ཆོས་མེད། ཚེ་སྔ་ཕྱི་མེད། ལས་རྒྱུ་འབྲས་མེད་པ།,དེ་འཛམ་བུ་གླིང་ཆོས་ལུགས་རྣམ་པ་སྣ་ཚོགས་ཐམས་ཅད་ཡང་། མ་རྟོག་ལོག་རྟོག་ཕྱོགས་གཏོགས་རེད་མ་གཏོགས་གཅིག་དཔེ་ཐམས་ཅད་གྲུབ་མཐའ་ཞིག་ཡོང་ནས་ཉུང་མཐར་ནང་པ་སངས་རྒྱས་པ་ཁོང་དུ་ཆུད་ནས། ལྟ་གྲུབ། ཨོ་ལེ་ལམ། ལམ་ཁ་ཐོབ་ཀྱི་ཡོད་རེད། ཁོང་ཚོས། དེ་འདྲའ་སྡུག་ཤོས་དེ་དེ་གྲུབ་མཐའ་མེད་བ། དམར་པོའི་ལྟ་བ། ཨོ། ལྷ་མེད་ཆོས་མེད། ཚེ་སྔ་ཕྱི་མེད། ལས་རྒྱུ་འབྲས་མེད་པ།,དེ་ནས་འཛམ་བུ་གླིང་ཆོས་ལུང་རྣམ་པ་སྣ་ཚོགས་ཐམས་ཅད་ཡང། མ་རྟོག་ལོག་རྟོག་ཕྱོགས་རྟོག་རེ་མ་རྟོག་ཞི་ཁྱོད་པས་ ཐམས་ཅད་གྲུབ་མཐའ་ཞིག་ཡོད་ནས་གཟུང་ནུ་མཐར་ནང་པ་སངས་རྒྱས་པའི་ཁོངས་སུ་ཆོས་ནས། མཐར་ཐུག་ཨོ་རེ་ལམ། ནམ་ཁར་ཐོབ་ཀྱི་ཡོད་རེད་སྒོམས་གཟི། དེ་འདྲས་རྡུ་ཤུས་དེ་གྲུབ་མཐའ་མེད་པ། དམར་པོའི་ལྟ་བ།ཨོ། སླ་མད་ཆོས་མེད་ཚེ་ལང་སོ་་ལས་རྒྱུ་འབྲས་མེད་པ།,དེ་འཛམ་བུ་གླིང་ཆོས་ལུགས་རྣམ་པ་སྣ་ཚོགས་ཐམས་ཅད། མ་རྟོགས། ལོག་རྟོགས། སོགས་རྟོགས་རེད་མ་གཏོགས་གཅིག་གྱུར་པའི་ཐམས་ཅད་གྲུབ་མཐའ་གཅིག་ཡོད་ནས་བཟུང་ནས། མཇུག་མཐར་ནང་པ་སངས་རྒྱས་པས་ཁོང་དུ་ཆུད་ནས། མཐར་ཐུག་ལམ། ལམ་འགག་ཐོབ་ཀི་ཡོད་རེད། གང་ཟེར། དེ་འདྲའི་སྡུག་ཤོས་གྲུབ་མཐའ་མེད་པ། དམར་པོའི་ལྟ་བ། འོ། ལྷ་མེད་ཆོས་མེད། ཚེ་སྔ་ཕྱི་མེད། ལས་རྒྱུ་འབྲས་མེད་པ། ,0.3058103975535168,0.27217125382262997,0.20489296636085627,0.2018348623853211,328,"(320.0, 330.0]"
STT_GR_0017_0001_8300_to_23400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0001_8300_to_23400.wav,ས་མཚམས་མཛད་པ་ཕུར་ལ་རྒྱིད་ཡ་རང་གསུང་། སྤྱིར་བཏང་འདི་གསང་བ་སུམ་འདི་ནི་ས་རྒྱས་ཀི་སྐོ་གསོང་ཐུབ་ཡོང་དེ་དེ། ད་ལྟ་ཚ་རྒྱས་ཐམས་ཅད་ཀི་དཀོན་མཆོག་གསུམ་ཡོས་སྟིང་དེ། བླ་མ་དགའ་བཞིག་གཉིས་སྐྱིག་པོར་ཆ་རབཞག་ན། གསང་བ་གསུམ་གྱི་མཛད་པ་དེ།  ,15.1,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0001_8300_to_23400.wav,གསང་གསུམ་མཛད་པ་ཕུལ་ལ་རྗེས་ཡི་རངས་གསུངས། སྤྱིར་བཏང་འདི་གསང་བ་གསུམ་འདི་ལ་སངས་རྒྱས་ཀྱི་སྐུ་གསུང་ཐུག་ཀྱི་ཡོན་ཏན་དེ་རེད། ད་ལྟ་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་དཀོན་མཆོག་གསུམ་གྱི་ཡོན་ཏན་དེ་བླ་མ་དགེ་བའིགཅིག་པུ་ཆ་བཞག་ན། གསང་བ་གསུམ་གྱི་མཛད་པ་ཟེར།,གསང་གསུམ་མཛད་པ་ཕུལ་ལ་རྗེས་ཡི་རངས་གསུངས། སྤྱིར་བཏང་འདི་གསང་བ་གསུམ་འདི་ལ་སངས་རྒྱས་ཀྱི་སྐུ་གསུང་ཐུག་ཀྱི་ཡོན་ཏན་དེ་རེད། ད་ལྟ་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་དཀོན་མཆོག་གསུམ་གྱི་ཡོན་ཏན་དེ། བླ་མ་དགེ་བའི་གཅིག་པུར་ཆ་བཞག་ན། གསང་བ་གསུམ་གྱི་མཛད་པ་ཟེར།,བས་གསུམ་མཛད་པའི་ཕུལ་ལ་རྗས་ཡི་རམ་གསུངས་། གྱིར་བཏང་འདི་གསང་བ་གསུམ་འདི་ལ་སངས་རྒྱས་ཀྱི་སྐུ་གསུང་ཐུགས་ཀྱི་ཡོན་ཏན་དེ། ད་ལྟ་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་དཀོན་མཆོག་གསུམ་ཡོན་ཏན་དེ། བླ་མ་དགེ་བའི་བཤེས་གཉེན་གཅིག་པུར་ཆག་བཞག་ན། གསང་བ་གསུམ་གྱིས་མཛད་པ་ཟེར།,གསང་གསུམ་མཛད་པའི་ཕུལ་ལ་རྗེས་ཡི་རང་གསུངས། སྤྱིར་བཏང་འདིའི་གསང་བ་གསུམ་རྫས་ན། སངས་རྒྱས་ཀི་སྐུ་གསུང་ཐུགས་ཡོན་ཏན་རྫས། ད་ལྟ་སངས་རྒྱས་ཐམས་ཅད་ཀི་དཀོན་མཆོག་གསུམ་ཡོན་ཏན་དེ། བླ་མ་དགེ་བའི་བཤེས་གཉེན་གཅིག་པུ་ཆ་བཞག་ན། གསང་བ་གསུམ་གྱི་མཛད་པ་རྫས།  ,0.2675438596491228,0.13157894736842105,0.18421052631578946,0.17543859649122806,230,"(220.0, 230.0]"
STT_GR_0017_0102_487044_to_487811,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0102_487044_to_487811.wav,རྒྱག་ཡ་ཡོད་རེད་བ།  ,0.767,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0102_487044_to_487811.wav,སྐྱེ་ཡ་ཡོད་རེད་བ།,སྐྱེ་ཡ་ཡོད་རེད་བ།,བྱེད་ཡ་ཡོད་རེད་བ།,བརྒྱབ་ཡོད་རེད་བ།  ,0.25,0.3125,0.375,0.375,18,"(10.0, 20.0]"
STT_GR_0017_0074_267100_to_270700,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0017_0074_267100_to_270700.wav,ད་བླ་མ་དགེ་བོ་བཤད་གཉེན་ཐམས་ཅད་རྒྱུང། དེས་དེ་བཏབ་བ་ཡོད་རེད་བསམས་ན།  ,3.6,STT_GR_0017,70-80__medium__Teaching,70-80,medium,Teaching,./downloads/STT_GR_0017_0074_267100_to_270700.wav,ད་བླ་མ་དགེ་བཤེས་གཉེན་ཐམས་ཅད་ལ་ཡོན་དན་དེ་ལྟ་བུ་ཡོད་རེད་བསམ་ན,ད་བླ་མ་དགེ་བཤེས་གཉེན་ཐམས་ཅད་ལ་ཡོན་ཏན་དེ་ལྟ་བུ་ཡོད་རེད་བསམ་ན,ད་བླ་མ་དགེ་བའི་བཤེས་གཉེན་ཐམས་ཅད་ཀྱི་ཡོན་ཏན་དེ་ལྟ་བུ་ཡོད་རེད་བསམས་ན།,ད་བླ་མ་དགེ་བའི་བཤེས་གཉེན་ཐམས་ཅད་ཡོན་ཏན་དེ་ལྟ་བུ་ཡོད་རེད་བསམས་ན།  ,0.2857142857142857,0.06349206349206349,0.14285714285714285,0.12698412698412698,65,"(60.0, 70.0]"
