file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0010_0055_218368_to_220832,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0055_218368_to_220832.wav,དེ་ནས་རྒྱ་ཆེ་ཆུང་ནམ་མཁའ་ཁམས་ཇེ་དམ་ཡོང་པ་དེ་ཙམ་དོད།  ,2.464,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0055_218368_to_220832.wav,དེ་ནས་རྒྱ་ཆེ་ྲུང་ནམ་མཁའི་ཁམས་ཇི་དམ་ཡོད་པ་དེ་ཙམ་ཏི།,དེ་ནས་རྒྱ་ཆེ་བཟུང་ནམ་མཁའི་ཁམས་ཇི་ཙམ་ཡོད་པ་དེ་ཙམ་དུ།,དེ་ནས་རྒྱ་ཆེ་ཆུང་ནམ་མཁའི་ཁམས་ཇི་ལྟར་མཉམ་པ་དེ་ལྟར་ལྡན།,དེ་ནས་རྒྱ་ཆེ་ཆུང་ནམ་མཁའ་ཁམས་ཇི་ལྟར་ཡོད་པ་དེ་ཙམ་གྱིས།  ,0.17307692307692307,0.21153846153846154,0.15384615384615385,0.19230769230769232,54,"(50.0, 60.0]"
STT_GR_0010_0272_1474919_to_1476040,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0272_1474919_to_1476040.wav,བཤོད་ལམ་ཚེན་པོ་ཡིན་པ་རྟག་ལ།  ,1.121,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0272_1474919_to_1476040.wav,བསྱོད་ནམས་ཆེན་པོ་ཡི་པོ་བརྟག།,བསོད་ནམས་ཆེན་པོ་ཡིན་པོ་བཏགས་།,བསོད་རམས་ཆེན་པོ་ཡིན་པའི་བཏགས,ཁྱོད་རང་ཁྲེས་པོ་ཡིན་པ་ལྟ།,0.44,0.52,0.52,0.56,25,"(20.0, 30.0]"
STT_GR_0010_0164_592100_to_596228,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0164_592100_to_596228.wav,ཡང་སྔ་མོ་མི་ལ་བཟའ་ཐབ་མེད་པ་དེ་ལ། ཞིཡི་དེ་ལ། དེ་ནས་ཕྱིང་ནས་དེ་ནས་ཁ་ཤས་ཀིས་དེ་ནས།  ,4.128,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0164_592100_to_596228.wav,ཡང་མངར་པོ་མེད་ན་བཟའ་ཐབས་མེད་པ། དེ་ནས་ཞན་བསྡད་ནས་དེ་ནས་འཇིགས་ནས་དེ་ནས་ཁ་ཤས་ཀྱིས་དེ་ནས།,ཡང་མངར་མོ་མེད་ན་བཟའ་ཐབས་མེད་པ། དེ་ནས་ཞན་བསྡད་ནས་དེ་ནས། འཇིགས་ནས་དེ་ནས་ཁ་ཤས་ཀྱིས་དེ་ནས།,ཡང་རྔ་པོ་མད་ལ་ྱ་ཐབས་མེད་པ་དེ་དས་ཞེན་བྱོ་རེད། དེ་ནས་མཁྱིར་ནས་དེ་ནས་ཁ་ཤས་ཀྱིས་དེ་ནས།,ཡང་སྔ་མོ་མི་ལ་ཟ་ཐབས་མེད་པ། དེ་ནས་ཞིང་རྫས་ལེ། དེ་ནས་ཕྱིང་ནས་དེ་ནས་ཁ་ཤས་ཀིས་དེ་ནས།  ,0.175,0.225,0.3,0.3125,82,"(80.0, 90.0]"
STT_GR_0010_0205_944900_to_952500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0205_944900_to_952500.wav,བཙུན་མོ་རིན་པོ་ཆེ་བོད་བ་གི་དེ་ནས་ཆུ་ཐམས་ཅད་ཀི་ཞི་རབས་ཀྱི་བ་རོལ་ཏུ་ཟིན་པ་དུང་རྟོག་པ་རྟེན་འབྲེལ་ཡོད་སུང།  ,7.6,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0205_944900_to_952500.wav,བཙུན་མོ་རིན་པོ་ཆེ་ཕུལ་བའི་དེ་ནས་ཆོས་ཐམས་ཅད་ཀྱི་ཤེས་རབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་རྟོག་པའི་རྟེན་འབྲེལ་ཡོད་གསུངས།,བཙུན་མོ་རིན་པོ་ཆེ་ཕུལ་བའི་དེ་ནས་ཆོས་ཐམས་ཅད་ཀྱི་ཤེས་རབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་རྟོག་པའི་རྟེན་འབྲེལ་ཡོད་གསུངས།,གཙུ་མོང་རིན་པོ་ཆེ་ཕུལ་བས་དེ་ནས། ཆོས་ཐམས་ཅད་ཀྱི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་བྱིན་པའི་དོན་ རྟོགས་པའི་བསྟན་འབྲེལ་ཡུད་གསུངས།,བཙུན་མོ་རིན་པོ་ཆེ་ཕུལ་བ་གིས། དེ་ནས་ཆོས་ཐམས་ཅད་ཀི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་དོན་རྟོགས་པའི་རྟེན་འབྲེལ་ཡོད་ཟེར།  ,0.22522522522522523,0.1981981981981982,0.11711711711711711,0.11711711711711711,113,"(110.0, 120.0]"
STT_GR_0010_0026_107259_to_107964,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0026_107259_to_107964.wav,སྤྲོ་སླང་ཡ་དེ།  ,0.705,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0026_107259_to_107964.wav,སྤྲུལ་ན་འང་རེམ་,སྤྲུལ་ན་ཡང་གཟེ་,སྤྲུལ་ནའང་ླེབ།,སྤྲོ་བསླང་ཡ་རེད།  ,0.1875,0.5625,0.5625,0.625,18,"(10.0, 20.0]"
STT_GR_0010_0066_238016_to_239904,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0066_238016_to_239904.wav,ཕར་ཡུག་བསམ་ནས། དེ་ནས་ང་ཚོའི་གློག་གི་ ,1.888,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0066_238016_to_239904.wav,ཕུལ་ཡོད་བསམས་ནི་དེ་ནས་ང་ཚོའི་བློས་,ཕུལ་ཡོད་བསམས་ནས་དེ་ནས་ང་ཚོའི་བློས་,ཐཕུལ་ཡོད་བསམས་ནས། དེ་ནས་ངོས་ཚུས་བློའི་,ཕུལ་ཡོད་བསམས་ནས། དེ་ནས་ང་ཚོའི་བློ་གིས་ ,0.21052631578947367,0.23684210526315788,0.15789473684210525,0.13157894736842105,39,"(30.0, 40.0]"
STT_GR_0010_0007_58492_to_59132,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0007_58492_to_59132.wav,བྱ་འོངས་ལ།  ,0.64,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0007_58492_to_59132.wav,ཕྱག་དངོ་ན།,ྱག་ངོ་ན།,ཆགས་འོད་ན།,ཆགས་འོང་ལ།,0.4,0.2,0.7,0.5,10,"(0.0, 10.0]"
STT_GR_0010_0221_1119500_to_1127800,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0221_1119500_to_1127800.wav,བཀྲ་ཤིས་རྟག་རྗད་དེ། སངས་རྒྱས་སྐོར་ལ་རང་སྐྱོང་མཚན་བཟང་པ་སུམ་ཅུ་སོ་གྱི་ནང་ན་ཡོད་རེད། དཔེར་བླ། དེ་ནས་དབོར་ལ་རྡུག་ཀི་རང་ྱན་ཡིན་ད། དབར་དེ་རིང།  ,8.3,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0221_1119500_to_1127800.wav,བཀྲ་ཤིས་རྟགས་བརྒྱད་དེ། སངས་རྒྱས་སྐུ་ལ་རང་འབྱུང་མཚན་བཟང་པོ་སུམ་ཅུ་སོ་གཉིས་ནང་ན་ཡོད་རེད། དཔེར་ན། དེ་ནས་དབུ་ལ་གདུགས་ཀྱི་རང་བཞིན་ཡིན་ཟེར། དབུ་ལ་དེ་ནས།,བཀྲ་ཤིས་རྟགས་བརྒྱད་དེ། སངས་རྒྱས་སྐུ་ལ་རང་འབྱུང་མཚན་བཟང་པོ་སུམ་ཅུ་སོ་གཉིས་ནང་ན་ཡོད་རེད། དཔེར་ན། དེ་ནས་དབུ་ལ་གདུགས་ཀྱི་རང་བཞིན་ཡིན་ཟེར། དབུ་ལ་དེ་ནས།,བགྲ་ཤིས་རྟག་ཡུད་དེ་ སངས་རྒྱས་སྐུ་ལ་རང་གཟུགས་མཚན་བཟག་པོ་གསུམ་གྱི་སོ་ཡི་ནམ་མི་ཡོད། དཔེར་ན། དེ་ནས་ དབུ་ལ་རྡུག་ཀྱི་རང་བཞིན་དིལ་དབུ་དེ།,བཀྲ་ཤིས་རྟགས་བརྒྱད་དེ། སངས་རྒྱས་སྐུ་ལ་རང་བྱུང་མཚན་བཟང་པོ་སུམ་ཅུ་སོ་གཉིས་ནང་ན་ཡོད། དཔེར་ན། དེ་ནས་དབུ་ལ་གདུགས་ཀྱི་རང་བཞིན་ཡིན་རྫོ། དབུ་དེ་,0.25735294117647056,0.25,0.09558823529411764,0.09558823529411764,136,"(130.0, 140.0]"
STT_GR_0010_0211_1010500_to_1020100,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0211_1010500_to_1020100.wav,སྔག་ཀི་རྒཞན་ལ་དོན་པ་ན་ལ་གསུང་བ་དེ་ནས། ཨ། དཔའ་འོ་གཡུལ་ལས་རྣམ་རྒྱལ་བླ་མ་ལ་དེ་ལ། གཡུལ་ཐམས་ཅད་དེ་འདྲ་དེ་ནི་ཉུན་མང་པོ་གཡུལ་ལས་སྒྱལ་དགོས་ཀི་ཡོད་རེད།  ,9.6,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0211_1010500_to_1020100.wav,སྔགས་ཀྱི་ཡན་ལག་བདུན་པའི་ནང་དུ་གསུངས་བ་དེ་ནས། ཨ། དཔའ་བོ་གཡུལ་ལས་རྣམ་རྒྱལ་བླ་མ་ལ་ཟེར་ནས། གཡུལ་ཐམས་ཅད་དེ་འདྲ་དེ་ནས་ཉོན་མོངས་པའི་གཡུལ་ལས་རྒྱལ་དགོས་ཀྱི་ཡོད་རེད།,སྔགས་ཀྱི་ཡན་ལག་བདུན་པའི་ནང་དུ་གསུངས་བ་དེ་ནས། ཨ། དཔའ་བོ་གཡུལ་ལས་རྣམ་རྒྱལ་བླ་མ་ལ་ཟེར་ནས། གཡུལ་ཐམས་ཅད་དེ་འདྲ་དེ་ནས་ཉོན་མོངས་པའི་གཡུལ་ལས་རྒྱལ་དགོས་ཀྱི་ཡོད་རེད།,སྔག་ཀཉི་ཡན་ལག་འདུམ་པ་ནང་ལ་གསུངས་ཡསི་དེ་ནས། ཨ། པའ་བའོ། དབྱུལ་ལས་རྣམ་བྱར་བླ་མ་ལ་ཟེར་དུས། ཡུལ་ཐམས་ཅད་ཟེརདེ་ནས་ཉོན་མོངས་པའི་བཡུལ་ལས་བརྒྱལ་དགོས་ཀྱི་ཡོད་རེད།,སྔགས་ཀྱི་བྱིན་རླབས་སྡོམ་པ་རྣམས་ལ་སྲུང་བ་དེ་ནས། ཨེ། དཔའ་བོ་གཡུལ་ལས་རྣམ་རྒྱལ་བླ་མ་ལ་རྫས་ལེ། གཡུལ་ཐམས་ཅད་དང་དེ་ནས་ཉོན་མོངས་པའི་གཡུལ་ལས་རྒྱལ་དགོས་ཀི་ཡོད་རེད།  ,0.23529411764705882,0.3006535947712418,0.21568627450980393,0.21568627450980393,155,"(150.0, 160.0]"
STT_GR_0010_0318_1679900_to_1682200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0010_0318_1679900_to_1682200.wav,དེ་ནས་ཡིད་ཀི་ཡང་དག་ཡང་དུ་དེ་ནས།  ,2.3,STT_GR_0010,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0010_0318_1679900_to_1682200.wav,དེ་ནས་ཡིད་ཀྱི་ཡང་དང་མཡང་དུ་དེ་ནས་,དེ་ནས་ཡིད་ཀྱི་ཡང་དང་ཡང་དུ་དེ་ནས་,དེ་ནས་གཞི་གི་ཡང་དང་ཡང་དུ་དེ་ནས།,དེ་ནས་ཡིད་ཀིས་ཡང་དང་ཡང་དུ་དེ་ནས།  ,0.0625,0.15625,0.125,0.09375,34,"(30.0, 40.0]"
