file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0004_0142_551060_to_551636,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0142_551060_to_551636.wav,ྲུལ་ནས་དེ་འདྲས།  ,0.576,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0142_551060_to_551636.wav,ཕུས་ནས་དེ་ནས།,ྲུས་ནས་དེ་ནས།,ཆོས་ནས་དེ་ནས།,དེར་ནི་དེ་ནས།,0.5384615384615384,0.3076923076923077,0.3076923076923077,0.3076923076923077,13,"(10.0, 20.0]"
STT_GR_0004_0208_813488_to_817360,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0208_813488_to_817360.wav,མི་ཚེ་ཁག་པོ་མཉམ་ད་ཡོད་རེད་དེ། སེམས་དེ་ཡོདད། ལག་དོར་གྱུར་པའི་ཤེས་རབ་དེ་ཡོད་རེད་ཟེ།  ,3.872,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0208_813488_to_817360.wav,མི་ཚེ་ག་པོར་མཉམ་དུ་ཡོད་རེད་དེ། སེམས་འདི་ཡོད་རེད། བློང་དོར་གྱུས་པའི་ཤེས་རབ་དེ་ཡོད་རེད་ཟེར།,མི་ཚེ་གང་པོར་མཉམ་དུ་ཡོད་རེད་དེ། སེམས་འདི་ཡོད་རེད། བླང་དོར་གཅོས་པའི་ཤེས་རབ་དེ་ཡོད་རེད་ཟེར།,མི་ཚེ་གང་པོར་མཉམ་དུ་ཡོད་རེད་དེ། སེམས་འདི་ཡོད་རེད། བླང་དོར་བཅོས་པའི་ཤེས་རབ་དེ་ཡོད་རེད།,མི་ཚེ་གང་པོ་མཉམ་དུ་ཡོད་པའི་དུས། སེམས་དེ་ཡང་བླང་དོར་བསྒྲུབ་པའི་ཤེས་རབ་དེ་ཡོད་རེད།,0.2875,0.25,0.325,0.3125,80,"(70.0, 80.0]"
STT_GR_0004_0072_275556_to_276452,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0072_275556_to_276452.wav,ཨེབཅུགས་ཡོད་མ་རེད།  ,0.896,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0072_275556_to_276452.wav,ེ་སྐྱོན་ཡོད་མ་རེད།,ཨེ་སྐྱོན་ཡོད་མ་རེད།,ཨེ། སྐྱོན་ཡོད་མ་རེད།,ཨེ། སྐྱོན་ཡོད་མ་རེད།  ,0.35,0.0,0.15,0.1,22,"(20.0, 30.0]"
STT_GR_0004_0074_278308_to_280164,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0074_278308_to_280164.wav,དཔེ་ཆོ་བོག་ཕྱེན་པོའི་གྱོངས་རྒྱན་དུ།  ,1.856,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0074_278308_to_280164.wav,དཔེ་ཆུ་བོ་ཆེན་པོའི་རྒྱུང་བཞིན་དུ་,དཔེ་ཆུ་བོ་ཆེན་པོའི་རྒྱུང་བཞིན་དུ་,དཔེར་ཆུ་བོ་ཆེན་པོའི་གཞུང་བྱིས་ུ།,དཔེ་ཆུ་བོ་ཆེན་པོའི་གཞུང་བཞིན་དུ།,0.3125,0.125,0.125,0.125,32,"(30.0, 40.0]"
STT_GR_0004_0159_605712_to_607952,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0159_605712_to_607952.wav,ད་ྟག་ད་མར་ཤིས་པ་ཡིན་པ་འདི་སངས་རྒྱས་ཡིན་པ།  ,2.24,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0159_605712_to_607952.wav,ད་ལྟ་ཐ་མལ་ཤེས་པ་སྦྱན་པ་འདི་སངས་རྒྱས་ཡིན་པ།,ད་ལྟ་ཐ་མལ་ཤེས་པ་སྦྱེན་པ་འདི་སངས་རྒྱས་ཡིན་པ།,ད་ལྟ་ཐ་མལ་ཤེས་པ་རྦྱན་པ་འདི་སངས་རྒྱས་ཡིན་པ།,ད་ལྟ་ད་མ་ཤི་པ་རྒྱུན་པ་འདི་སངས་རྒྱས་ཡིན་པ།  ,0.1951219512195122,0.14634146341463414,0.17073170731707318,0.17073170731707318,43,"(40.0, 50.0]"
STT_GR_0004_0043_216472_to_217368,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0043_216472_to_217368.wav,རྩ་ཆེན་པོ་ཡིན་པ་ཅ ,0.896,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0043_216472_to_217368.wav,རྩ་ཆེན་པོ་ཡིན་པ་ཤེས་,རྩ་ཆེན་པོ་ཡིན་པ་ཤེས་,རྩ་ཆེན་པོ་ཡིན་པ།,རྩ་ཆེན་པོ་ཡིན་པ།,0.125,0.0,0.3125,0.3125,16,"(10.0, 20.0]"
STT_GR_0004_0022_101620_to_103188,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0022_101620_to_103188.wav,དེ་ལ་ཡ་ང་ཚོ་འགྲོལ་བ་ལོ་གི་ཡང་།  ,1.568,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0022_101620_to_103188.wav,དེ་ནས་ཡང་ང་ཚོ་འབྲི་ཁོམ་ལོག་གི་ཡང་།,དེ་ནས་ཡང་ང་ཚོ་བྲི་ཁོམ་ླུག་གི་ཡང་།,དེ་ནས་ཡང་ང་ཚོ་འབྲི་སམ་ལུག་གི་ཡང་།,དེ་ནས་ཡང་ང་ཚོ་འབྲི་ཁུང་ལོག་དགོས་ཡོད་ཡང་།,0.425,0.275,0.225,0.3,40,"(30.0, 40.0]"
STT_GR_0004_0117_403500_to_412400,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0117_403500_to_412400.wav,འདི་མདོ་ཕར་སིན་ཐིག་པ་ནས་ཟེརགོ་ན། གྲག་མེད་གསུམ་ལ་ཚོགས་མ་ཟག་ན། དུང་དངུས་པའི་ནས་རོག་ཀུ་ནས་མཐོང་ཐབ་ཁག་པོ་ཡོད་རེད་ཅེ། མཐོང་མི་ཐབ་སོང་།  ,8.9,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0117_403500_to_412400.wav,འདི་མདོ་ཕར་ཕསེནས་ཐེག་པ་ནས་གསུངས་ན། གྲང་མེད་གསུམ་ལ་ཚོགས་མ་བསག་ན། དོན་དངོས་པོའི་གནས་ལུགས་དེ་ནས་ མཐོང་ཐུབ་ཁག་པོ་ཡོད་རེད་ཟེར། མཐོང་མི་ཐུབ་གསུངས་,འདི་མདོ་ཕར་ཕསེནས་ཐེག་པ་ནས་གསུངས་ན། གྲང་མེད་གསུམ་ལ་ཚོགས་མ་བསགས་ན། དོན་དངོས་པོའི་གནས་ལུགས་དེ་ནས། མཐོང་ཐུབ་ཁག་པོ་ཡོད་རེད་ཟེར། མཐོང་མི་ཐུབ་གསུངས་,འདི་མདོ་ཕར་ཕྱིན་ཐེག་པ་ནས་གསུངས་ན། གྲངས་མེད་གསུམ་ལ་ཚོགས་མ་བསག་ན། དོན་དངོས་པོའི་གནས་ལུགས་ནས། མཐོང་ཐུབ་ཁག་པོ་ཡོད་རེད་ཟེར། མཐོང་མི་ཐུབ་གསུངས།,འདི་མདོ་ཕར་ཕྱིན་ཐེག་པ་ནས་གསུངས་ན། གྲངས་མེད་གསུམ་ལ་ཚོགས་མ་བསགས་ན། དོན་དངོས་པོའི་གནས་ལུགས་ཀུན་ནས་མཐོང་ཐུབ་ཁག་པོ་ཡོད་རེད་ཟེར། མཐོང་མི་ཐུབ་གསུངས།  ,0.20567375886524822,0.04964539007092199,0.07092198581560284,0.07092198581560284,143,"(140.0, 150.0]"
STT_GR_0004_0021_98612_to_99796,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0021_98612_to_99796.wav,ཐུབ་གྲབ་འདི་ཡིན་གསུངས།  ,1.184,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0021_98612_to_99796.wav,ཐུགས་སྒྲུབ་འདི་ཡིན་གསུངས།,ཐུགས་སྒྲུབ་འདི་ཡིན་གསུངས།,ཐོག་སྒྲུ་འདི་ཡིན་གསུངས།,ཐོས་སྒྲུབ་འདི་ཡིན་གསུངས།  ,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,26,"(20.0, 30.0]"
STT_GR_0004_0210_818896_to_819632,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0004_0210_818896_to_819632.wav,ཤེས་རབ་འདི་གིས་ ,0.736,STT_GR_0004,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0004_0210_818896_to_819632.wav,ཤེས་རབ་དེགིས་,ཤེས་རབ་དེ་ཡིས་,ཤེས་རབ་དིས་,ཤེས་རབ་དེ་གིས་ ,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.07142857142857142,15,"(10.0, 20.0]"
