file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0035_1542_4209024_to_4209568,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1542_4209024_to_4209568.wav,ཨ།  ,0.544,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_1542_4209024_to_4209568.wav,ཨ།,ཨེ།,ཨ།,ཨ།  ,0.0,0.0,0.0,0.5,4,"(0.0, 10.0]"
STT_GR_0035_1670_4526080_to_4529120,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1670_4526080_to_4529120.wav,ཨེ། དེ་རང་གི་སྐྱོན་ྐྱོག་བྱས་པསྀ་ད་ཨེ་འདྲས་དེ་དྲས་ཡིད་ར་བཙོག་ཀི་འདུག ,3.04,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_1670_4526080_to_4529120.wav,ཨ། དེ་རང་ལ་སྐྱོ་འཇུར་ཟད་པ་བསམས་ནས་དེ་ནས་གཞན་དུ་བྱོ་འདུག,ཨ། དེན་རང་གི་སྐྱོང་འགྱོར་ཟད་པ་བསམ་ནས་དེ་ནས་གཞང་དེ་བྱུང་ཡོག,ཨ། དེ་ནས་རང་གི་ྐྱོང་མཆོང་བྱད་པ་བསམས་ྲས། དེ་ནས་གཞི་དུ་བྱུང་རྱོད།,ཨེ། དེ་རེས་རང་རྐྱང་རྐྱང་བྱེད་པ་ལྟར་དུ། དེ་ནས་གཞན་རྐྱང་རྐྱང་,0.6610169491525424,0.4576271186440678,0.5423728813559322,0.559322033898305,59,"(50.0, 60.0]"
STT_GR_0035_2221_6133028_to_6136420,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_2221_6133028_to_6136420.wav,ལུ་ཁག་ག་དེ་རིང་ད་ད། ཟ་བ་ལན་ཀྱི་འཁོར་ལོ་སོ།  ,3.392,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_2221_6133028_to_6136420.wav,ལུས་ངི་དེ་ནས་ད་ྟ་ཕྱ་བ་ལས་ཀྱི་འཁོར་ལོ་གསུངས།,ལུས་ངག་ལས་ནས་དེ་ནས། དི་ལྟ་ཕྱ་་ལས་ཀྱི་འཁོར་ལོ་གསུངས།,ལུ་ག་དེ་ནས། ད་ལྟ་ྱ་བ་ལས་ཀྱི་འཁོར་ལོ་ གསུངས།,ལུས་ངག་གི་དེ་ནས་ལྷ་དང་། བྱ་བ་ལས་ཀྱི་འཁོར་ལོ་གསུངས།,0.34,0.28,0.2,0.3,50,"(40.0, 50.0]"
STT_GR_0035_0496_1364260_to_1365892,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0496_1364260_to_1365892.wav,དེ་དེ་སྡོམ་པ་ལ་ཁ་ཁ་ཡོད་རེད།  ,1.632,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_0496_1364260_to_1365892.wav,དེ་དེ་གྡོང་པ་ལག་ཁ་ཁག་ཡོད་རེད།,དེ་དེ་གྡོམ་པ་ལག་ཡ་ཁག་ཁག་ཡོད་རེད།,དེ་ནས་དེ་ནས་སྟོང་པ་ལ་ཁ་ག་ཡོད་རེད།,དེ་དེའི་ལྡོག་པ་ལ་ཁ་ཁ་ཡོད་རེད།  ,0.13793103448275862,0.3448275862068966,0.20689655172413793,0.3103448275862069,31,"(30.0, 40.0]"
STT_GR_0035_2093_5831504_to_5833776,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_2093_5831504_to_5833776.wav,ཅིག་ཚོ་བ་ཅིག་ྱུ། ཁོ་སེམས་ནམ་པ་ཇུག་པ་ཡོང་གོ་རེད།  ,2.272,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_2093_5831504_to_5833776.wav,འདེའི་ཚོར་བ་དིག་ཡོད། ཁོ་སེམས་ལི་མི་འདོད་པ་ཡོང་གི་ཡེ་རེད,འདིའི་ཚོར་བ་ཞིག་དོད། ཁོ་སེམས་ལ་མི་འདོད་པ་ཡོང་གི་ཡོད་རེད,འདི་ཚོར་བ་དེ་ཡོད། ཁོ་སེམས་ནི་མི་བསཛོད་པ་ཡོན་གྱོརད།,གཅིག་ཚོར་བ་གཅིག་ཡོད། ཁོ་སེམས་ནང་མདུན་རྒྱུག་པ་ཡིན་དགོས་རེད།,0.3103448275862069,0.3793103448275862,0.43103448275862066,0.43103448275862066,58,"(50.0, 60.0]"
STT_GR_0035_1600_4386048_to_4386592,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1600_4386048_to_4386592.wav,ཨོ།  ,0.544,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_1600_4386048_to_4386592.wav,ཨོ།,ཨོ།,ཨོ།,ཨོ།  ,0.0,0.0,0.0,0.0,5,"(0.0, 10.0]"
STT_GR_0035_0965_2599016_to_2601000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0965_2599016_to_2601000.wav,མིའ་པག་ལ་ཡུག་ཟམ་དའ་དེ།  ,1.984,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_0965_2599016_to_2601000.wav,མེལ་པ་ལ་ཡོད་བསམ་ྒནས་དེ།,འབེད་པ་ལ་ཡོད་བསམས་ནས་དེ།,འཔིསད་པ་ལ་ཡོད་བསམས་ནས་དེ་ནས།,མེད་པ་ལ་ཡོད་བསམ་རྒྱུ་དེ་ལ་,0.5384615384615384,0.46153846153846156,0.2692307692307692,0.38461538461538464,26,"(20.0, 30.0]"
STT_GR_0035_0467_1194540_to_1197388,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0467_1194540_to_1197388.wav,ཨསེམས་ད་འདྲ་དག་དི་ཡིན་ན་ལ་ ཐར་དགོས་ཀི་ཡོད་རེད་ཟེ།  ,2.848,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_0467_1194540_to_1197388.wav,ཨ།མི་སེམས་ཚར་ན་དག་འཛིན་ི་ནང་ནས་ཐ་དགོས་ཀྱི་ཡོད་རེད་ཟེར།,ཨུ། མི་སེམས་ཚར་ན་བདག་འཛིན་ི་ནང་ནས་ཐ་དགོས་ཀྱི་ཡོད་རེད་ཟེར།,ཨམའི་སེམས་ཚང་ན་བདག་ྐཉིད་ནང་ནས་ཚག་དགོས་ཀྱི་ཡོད་རེད་ཟེར།,ཨ། མི་སེམས་ཆགས་ན་བདག་འཛིན་ལ་འཚབ་དགོས་ཀི་ཡོད་རེད་ཟེ།,0.39215686274509803,0.3333333333333333,0.29411764705882354,0.27450980392156865,51,"(50.0, 60.0]"
STT_GR_0035_1196_3209379_to_3212803,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1196_3209379_to_3212803.wav,དེ་དེ་གིས་རང་ལ་དཔེ་ཕན་པི་ཡོད་རེད། རང་གི་ཨ།  ,3.424,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_1196_3209379_to_3212803.wav,དེ་དེས་རང་ལང་དཔེ་ཕན་གྱི་ཡོད་རེད། རང་གུ་ོན,དེ་དེ་རང་ལ་དཔེ་ཕན་གྱི་ཡོད་རེད། རང་གུ་གོན་ནག,དེ་ཟེར་ན་རང་ལ་པེ་ཕན་གྱི་ཡོད་རེད། རང་གི་ཀོས་བྱ།,དེ་དེ་གིས་རང་ལ་དཔེ་ཕན་གི་ཡོད་རེད། རང་གིས་ཨ།  ,0.046511627906976744,0.27906976744186046,0.20930232558139536,0.27906976744186046,45,"(40.0, 50.0]"
STT_GR_0035_1185_3182243_to_3182852,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_1185_3182243_to_3182852.wav,ཨེ།  ,0.609,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_1185_3182243_to_3182852.wav,ཨེ།,ཨེ།,ཨེ།,ཨེ།  ,0.0,0.0,0.0,0.0,5,"(0.0, 10.0]"
STT_GR_0035_0815_2112060_to_2112796,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0815_2112060_to_2112796.wav,གོ་དེ་ན།  ,0.736,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_0815_2112060_to_2112796.wav,གོ་ཟེར་ན།,གོའོ་ཟེར་ན།,གོ་ཟེར་ནས།,གོ་རྫས་ན།  ,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5555555555555556,11,"(10.0, 20.0]"
STT_GR_0035_0406_982756_to_985124,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0406_982756_to_985124.wav,ཆར་ཐོབ་ཀིར། བདག་ེ་མ་ཆགས་སོང་།  ,2.368,STT_GR_0035,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0035_0406_982756_to_985124.wav,ཐུ་ཐུག་དི་བདག་ལང་ལ་མ་བྱག་ཟེར།,ཁྱི་ཐུང་དིས། བདག་ལ་མ་བྱག་ཟེར།,ཆི་མཐོང་བྱོད་བདག་་མ་ཆགས,འཆར་ཐུབ་ན། བདག་གིས་མ་ཁྱབ་ཟེ།  ,0.5357142857142857,0.7142857142857143,0.5,0.4642857142857143,30,"(20.0, 30.0]"
