file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0038_0711_2453360_to_2454223,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0711_2453360_to_2454223.wav,ཚེག་བཙུན་མོ།  ,0.863,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0711_2453360_to_2454223.wav,ཚིག་བཆེན་པོ།,ཚིག་བཙུབན་པོ།,ཚིག་ཟུ་པོ།,ཚིག་རྩུབ་པོ་  ,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,14,"(10.0, 20.0]"
STT_GR_0038_0608_2165992_to_2167240,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0608_2165992_to_2167240.wav,རྩྭ་ད་རིས་དེ་འདྲ་བོ།་དཔེར་ན།  ,1.248,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0608_2165992_to_2167240.wav,ས་ད་རེ་ཟད་རེད་དམཔེར་ན།,ས་ད་རེན་ཟད་ཀརེདབ་དཔེར་ན།,ས་ད་རེས་བྱེད་དོ་པོ་དཔེར་ན།,ས་ད་རེས་དེ་བཟུང་། དཔེར་ན།  ,0.44,0.4,0.4,0.4,27,"(20.0, 30.0]"
STT_GR_0038_0028_171240_to_173064,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0028_171240_to_173064.wav,དེ་འདྲའི་བྱས་ཐབ་ལ་བསྡད་ཀི་མེད།  ,1.824,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0028_171240_to_173064.wav,དེ་ནས་ྱེས་ཐབས་ལ་དེན་ནས།,དེ་ནས་དེ་ཐབ་ལ་དེ་ནས།,དེ་ནས་དེ་ཐབས་ལ་དེན་ནས།,དེ་འདྲའི་དེ་ཐབས་ལ་བརྟེན་ནས་,0.5185185185185185,0.3333333333333333,0.4074074074074074,0.4074074074074074,27,"(20.0, 30.0]"
STT_GR_0038_0717_2467152_to_2468048,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0717_2467152_to_2468048.wav,རེད་བ་སོང།  ,0.896,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0717_2467152_to_2468048.wav,དུ་རེད་བ་གསུངས།,ད་ལ་བ་གསུངས།,འདུལ་བ་གསུངས།,དེ་ལ་སོང།  ,0.3333333333333333,0.7777777777777778,0.8888888888888888,0.6666666666666666,11,"(10.0, 20.0]"
STT_GR_0038_0996_3163360_to_3164000,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0996_3163360_to_3164000.wav,དེ་ནིང་ངག་གིས་ ,0.64,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0996_3163360_to_3164000.wav,དེ་ནས་ང་ས་,དེ་ནས་ངས་,དེ་ནས་ང་ཡི།,དེ་ནས་རང་གིས་ ,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.3076923076923077,14,"(10.0, 20.0]"
STT_GR_0038_0344_1387620_to_1388131,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0344_1387620_to_1388131.wav,ཡ།  ,0.511,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0344_1387620_to_1388131.wav,ཡ།,ཡ།,རེ་།,ཡ།  ,0.0,1.5,0.0,0.0,4,"(0.0, 10.0]"
STT_GR_0038_0565_2074824_to_2076552,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0565_2074824_to_2076552.wav,ག་རེ་ཟ་ལང་དགོས་རེད། འཛམ་བུའ་གླིང་ལ།  ,1.728,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0565_2074824_to_2076552.wav,ག་རེ་བསམ་གོས་ནའ། འཛམ་བུ་གླིང་ལ།,ག་རེ་བསམ་གོི་ན། འཛམ་བུ་གླིང་ལ།,ག་རེ་བསམ་གྱི་ལུ་འཛམ་བུ་གླིང་ལ།,ག་རེ་བསམ་གི་རེད། འཛམ་བུ་གླིང་ལ།  ,0.25806451612903225,0.1935483870967742,0.16129032258064516,0.12903225806451613,33,"(30.0, 40.0]"
STT_GR_0038_0395_1579300_to_1589200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_0395_1579300_to_1589200.wav,སོ་སོ་ཆེབ་ར་ད་ལ་འཚོ་བ་ྐྱད་བ་ད་ ཡུན་བོག་པ་རེད་ྱས་ཧ་གོ་ལ། དེ་ནས་ཡུན་མོང་པ་བྱས་ད་མེ་ག་ཚིག་ཐོབ་ཀི་ཡོད་རེད། མེ་དང་བོ་ཤན་ཉིས་འཕྲད་ཡོང་གི་ཡོད་རེད།  ,9.9,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_0395_1579300_to_1589200.wav,སོ་སོའི་སེམས་ལ་དས་ལ་ཚོར་བ་སྐྱེ་བ་དུ་ཉོན་མོངས་པ་རེ་ཡིད་ཤུ་ཧ་གོ་ན། དུས་དུས་ཉོན་མོངས་པ་དེ་ད། མེས་ཅིག་ཐུབ་ཀྱི་ཡོད་རེད། མེ་དངག་བུད་ཤིང་གཉིས་འཕྲད་ཡོང་གི་ཡོད་རེད།,སོ་སོའི་སེམས་ལ་ད་ལུང་ཚོར་བ་སྐྱེ་བ་དས་ཉོན་མོངས་པ་རེ་ཡིད་ཤུག་ཧ་གོ་ན། དུ་དུས་ཉོན་མོངས་པ་དེ་ད། མེས་ཚིག་ཐུབ་ཀྱི་ཡོད་རེད། མེ་དངག་བུད་ཤིང་གཉིས་འཕྲད་ཡོང་གི་ཡོད་རེད།,ཚོ་སེམས་ལ་ད་ལ་ཚོགས་བ་སྐྱེས་བ་དང། ཉོན་མོངས་པ་རེད་ཞེས་ཧ་གོ་ན། དེ་ནས་ཉོན་མོངས་པ་དེ་ད་ མེས་ཚིག་ཐུབ་ཀྱི་ཡོད་རེད། མེ་དང་པ་ཤས་གཉིས་འཕྲད་ཡོང་གི་ཡོད་རེད།,སོ་སོ་འཆི་བའི་སྐབས་ལ་ཚོར་བ་སྐྱེས་པ་ཉོན་མོངས་པ་རེད་ཤག་ཧ་གོ་ན། དེ་ནས་ཉོན་མོངས་པ་བྱས་ད་མེ་གིས་ཚིག་ཐུབ་ཀི་ཡོད་རེད། མེ་དང་བུད་ཤིང་གཉིས་འཕྲད་ཡོང་གི་ཡོད་རེད།  ,0.24,0.24,0.21333333333333335,0.22,152,"(150.0, 160.0]"
STT_GR_0038_1256_3770912_to_3771455,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1256_3770912_to_3771455.wav,དེ་ཁོ་ ,0.543,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_1256_3770912_to_3771455.wav,དེ་ནས་ཁོ་,དེ་ནས་ཁོ།,དེ་ཁོ་ལ།,དེ་ཁོ་ ,0.0,0.3333333333333333,0.5,0.6666666666666666,7,"(0.0, 10.0]"
STT_GR_0038_1126_3488036_to_3489444,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1126_3488036_to_3489444.wav,དབྱིད་སུ་མེད་པའི་ཡེ་ཤེས་འདུག་ག་ལ།  ,1.408,STT_GR_0038,80-90__long__Practice,80-90,long,Practice,./downloads/STT_GR_0038_1126_3488036_to_3489444.wav,དིས་སུ་མེད་པའི་ཡེ་ཤེས་རྟོག་ལ་,གཉིན་སུ་མེད་པའི་ཡེ་ཤེས་ྟོག་ལ་,དེ་ནས་གཟུར་མེད་པ་ཡེ་ཤེས་རྡོག་ག,གཉིས་སུ་མེད་པའི་ཡེ་ཤེས་བྱུང་ལ།  ,0.3,0.5,0.23333333333333334,0.2,32,"(30.0, 40.0]"
