file_name,url,inference_transcript,audio_duration,original_id,strata,age_group,duration_category,content_type,path,inference_checkpoint-10000,inference_checkpoint-19000,inference_checkpoint-5000,uni,base_cer,cer_5000,cer_10000,cer_19000,char_len,char_len_bin
STT_GR_0029_0200_1040475_to_1042427,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0200_1040475_to_1042427.wav,དེ་རིང་ངོ་ཚོག་དེ་རིང་ཐ་ལའི་བླ་མ་བོ་ལ།  ,1.952,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0200_1040475_to_1042427.wav,དེ་ནས་ང་ཚོ་དེ་ནས་མཐར་ནི་བླ་མ་ངོ་ྒུང་བྱས་,དེ་ནས་ང་ཚོ་དེ་ནས་མཐལ་ནསི་བླ་མ་ངོ་པོང་བྱས་,དེ་ནས་ང་ཚོ་དེ་ནས་མཐར་ནི་བླ་མ་བོ་རེད།,དེ་ནས་ང་ཚོ་དེ་ནས་ཐང་ལུ་བླ་མ་འོང་ལེ།  ,0.4,0.22857142857142856,0.34285714285714286,0.37142857142857144,37,"(30.0, 40.0]"
STT_GR_0029_0125_660900_to_670200,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0125_660900_to_670200.wav,སྟོང་ཉིད་རྒྱུ་འབྲས་དེ་གདང་ད་རེད། དེ་ནས་བཟང་ཕྱོགས་སེམས་དང་སྟོང་པ་གཉིས་རེད། ད་ལྟ་ཕྱི་ལོགས་ཁ་ཤས་ཀིས་དེ་ནས་སེམས་ཀི་བརྩེ་བ་སྐྱེད་ནས་དེ་གས་ ,9.3,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0125_660900_to_670200.wav,སྟོང་ཉིད་རྒྱུ་འབྲས་སུ་བཏང་བརྫས་ནས་དེ་ནས་བྱང་ཆུབ་སེམས་དེ་སྟོང་པ་ཉིད་རེད། ད་ལྟ་ཆོས་ལུགས་ཁ་ཤས་ཀྱིས་དེ་ནས་སེམས་ཀྱིས་བརྩེ་བ་སྐྱེ་ནས,སྟོང་ཉིད་རྒྱུ་འབྲས་སུ་བཏང་བརྫས་ནས་དེ་ནས་བྱང་ཆུབ་སེམས་དེ་སྟོང་པ་ཉིད་རེད། ད་ལྟ་ཆོས་ལུགས་ཁ་ཤས་ཀྱིས་དེ་ནས་སེམས་ཀྱིས་བརྩེ་བ་སྐྱེ་ནས,སྟོང་ཉིད་རྒྱུ་འབྲས་དེ་གདང་ཟེར་ད། དེ་ནས་བྱང་ཆུབ་སེམས་དེ་སྟོང་པ་གཉིས་རེད། ད་ལྟ། ཆོས་ལུག་ཁ་ཤས་ཀྱིས་དེ་ནས་སེམས་ཀྱི་བརྩེ་བ་སྐྱེ་ནས་དེ།,སྟོང་ཉིད་རྒྱུ་འབྲས་དུ་ལྡང་རྫས་དུས། དེ་ནས་བྱང་ཆུབ་སེམས་དང་སྟོང་པ་གཉིས་རེད། ད་ལྟ་ཆོས་ལུགས་ཁ་ཤས་ཀིས་དེ་ནས་སེམས་ཀི་བརྩེ་བ་སྐྱེས་ནས་དེ་གིས་ ,0.15671641791044777,0.14925373134328357,0.17164179104477612,0.17164179104477612,135,"(130.0, 140.0]"
STT_GR_0029_0145_815432_to_816712,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0145_815432_to_816712.wav,མཐ་ྲོག་སངས་རྒྱས་ས་གི་སྡེ་བ།  ,1.28,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0145_815432_to_816712.wav,ཐར་ཐུག་སངས་རྒྱས་ཀྱི་ས་འི་བདེ་བ།,ཐར་ཐུག་སངས་རྒྱས་ས་འི་བདེ་བ།,ཐར་ཐུག་སངས་རྒྱས་སའི་བདེ་བ།,མཐར་ཐུག་སངས་རྒྱས་ས་གི་བདེ་བ་,0.21428571428571427,0.14285714285714285,0.25,0.10714285714285714,28,"(20.0, 30.0]"
STT_GR_0029_0014_45355_to_46188,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0014_45355_to_46188.wav,ཤི་ཚབ་ྲོ་པ་ྱས།  ,0.833,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0014_45355_to_46188.wav,ཤེས་བྱི་སྒྲུབ་པ་ཟེར།,ཤི་བྱའི་སྒྲིབ་པ་ཟེར།,ཤེས་ཀྱི་སྒྲུབ་པ་ཟེར།,ཤེས་བྱ་སྒྲུབ་པ་ཟེར།,0.5789473684210527,0.10526315789473684,0.05263157894736842,0.2631578947368421,19,"(10.0, 20.0]"
STT_GR_0029_0067_398124_to_400492,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0067_398124_to_400492.wav,ནད་པའི་མི་སྐྱར་ཐོག་པ་དང་འདྲ་དེ་དུང་བའི་།་ ,2.368,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0067_398124_to_400492.wav,ནས་པས་སྨན་བཅར་ཐོག་པ་དེ་འདྲ་གིག་མདོང་བས་ཟེར,ནད་པས་སྨན་བཅར་ཐོགས་པ་དེ་འདྲ་ཞིག་མཐོང་བས་ཟེར།,ནས་པས་སྨན་ཇལ་ཐོག་པ་སི་འདྲ་དེ་གདོན་ཡེད་ཟེར།,ནད་པས་སྨན་རྐྱལ་ཐོགས་པ་དང་འདྲ་རྫས་དོ་དགོང་མེད་ཟེར་,0.42857142857142855,0.3469387755102041,0.3673469387755102,0.3469387755102041,49,"(40.0, 50.0]"
STT_GR_0029_0154_911052_to_911820,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0154_911052_to_911820.wav,བཟང་ཕྱོགས་སེམས།  ,0.768,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0154_911052_to_911820.wav,བྱང་ཆུབ་སེམས།,བྱང་ཆུབ་སེམས།,བྱང་ཆུབ་སེམས།,བྱང་ཆུབ་སེམས།  ,0.46153846153846156,0.0,0.0,0.0,15,"(10.0, 20.0]"
STT_GR_0029_0178_955532_to_956716,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0178_955532_to_956716.wav,དེ་ལ་རདེ་ནས་བཀྲ་ཤིས་བདེ་ལེགས།  ,1.184,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0178_955532_to_956716.wav,དེ་ལ་བདེ་ནས་བཀྲ་ཤིས་བསྡདེ་ནས་,དེ་ལ་དེ་ནས་བཀྲ་ཤིས་བསྡེ་རེད།,དེ་ལ་བརྟེན་ནས་བཀྲ་ཤིས་བདེ་ལེས།,དེ་ལ་དེ་ནས་བཀྲ་ཤིས་བདེ་ལེགས།  ,0.03571428571428571,0.17857142857142858,0.25,0.17857142857142858,30,"(20.0, 30.0]"
STT_GR_0029_0193_1028988_to_1029947,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0193_1028988_to_1029947.wav,དེ་འདྲའ་བསྟེན་ནས་དེ་ནས།  ,0.959,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0193_1028988_to_1029947.wav,དེ་འདྲས་བརྟེན་ནས་དེ་ནས།,དེ་འདྲས་བརྟེན་ནས་དེ་ནས།,དེ་འདྲའི་བརྟེན་ནས་དེ་ནས།,དེ་འདྲའི་བསྟེན་ནས་དེ་ནས།  ,0.041666666666666664,0.041666666666666664,0.125,0.125,26,"(20.0, 30.0]"
STT_GR_0029_0004_27884_to_28588,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0004_27884_to_28588.wav,ཡོང་སྟན།  ,0.704,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0004_27884_to_28588.wav,ཡོན་ཏན་,ཡོན་ཏན།,ཡོན་ཏན།,ཡོན་ཏན་,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,7,"(0.0, 10.0]"
STT_GR_0029_0018_53068_to_54284,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0029_0018_53068_to_54284.wav,ཉོན་ུ་མོངས་པ་སགྲིབ་པ་ེ།  ,1.216,STT_GR_0029,70-80__long__Teaching,70-80,long,Teaching,./downloads/STT_GR_0029_0018_53068_to_54284.wav,ཉོན་མོངས་པའི་སྒྲིབ་པ་ཟེར།,ཉོན་མོངས་པའི་སྒྲིབ་པ་ཟེར།,ཉོན་མོངས་པའི་སྒྲིབ་པ་ཟེར།,ཉོན་མོངས་པའི་སྒྲིབ་པ་སེ་,0.2916666666666667,0.125,0.125,0.125,24,"(20.0, 30.0]"
